,Household,Recency,Frequency,Monetary,R_score,F_score,M_score,household_key,DAY,COUPON_UPC,CAMPAIGN,Segment
1151,1393,708,203,5950.89,3,1,1,1393,572,50099700082,16,Almost Lost
1152,1393,708,203,5950.89,3,1,1,1393,572,52270011076,16,Almost Lost
1153,1393,708,203,5950.89,3,1,1,1393,572,53600030082,16,Almost Lost
1154,1393,708,203,5950.89,3,1,1,1393,572,53700048076,16,Almost Lost
337,321,690,106,5935.66,3,2,1,321,446,10000089064,9,Big Spenders
338,321,690,106,5935.66,3,2,1,321,446,52840042077,9,Big Spenders
2069,2342,711,196,5934.36,3,1,1,2342,593,57631000076,18,Almost Lost
2070,2342,711,196,5934.36,3,1,1,2342,607,10000085479,18,Almost Lost
463,437,708,90,5915.73,3,2,1,437,337,57023000076,30,Big Spenders
464,437,708,90,5915.73,3,2,1,437,625,51500050033,19,Big Spenders
2062,2331,697,103,5903.55,3,2,1,2331,343,51111073935,30,Big Spenders
2063,2331,697,103,5903.55,3,2,1,2331,343,51111074635,30,Big Spenders
2064,2331,697,103,5903.55,3,2,1,2331,505,10000089110,13,Big Spenders
242,222,709,130,5897.9,3,2,1,222,415,10000089038,8,Big Spenders
839,920,710,238,5887.36,3,1,1,920,507,10000085425,13,Almost Lost
840,920,710,238,5887.36,3,1,1,920,507,10000085429,13,Almost Lost
841,920,710,238,5887.36,3,1,1,920,507,51600070033,13,Almost Lost
842,920,710,238,5887.36,3,1,1,920,507,54200000076,13,Almost Lost
1905,2156,703,108,5874.46,3,2,1,2156,512,56414410013,13,Big Spenders
598,605,708,128,5856.38,3,2,1,605,427,10000085361,8,Big Spenders
599,605,708,128,5856.38,3,2,1,605,469,10000085370,10,Big Spenders
600,605,708,128,5856.38,3,2,1,605,469,53700048182,10,Big Spenders
601,605,708,128,5856.38,3,2,1,605,474,53700048182,10,Big Spenders
602,605,708,128,5856.38,3,2,1,605,482,50813713084,10,Big Spenders
603,605,708,128,5856.38,3,2,1,605,535,55150026055,13,Big Spenders
604,605,708,128,5856.38,3,2,1,605,606,10000085478,18,Big Spenders
605,605,708,128,5856.38,3,2,1,605,606,56687861776,18,Big Spenders
475,463,711,587,5803.3,3,1,1,463,627,10000085475,18,Almost Lost
885,949,707,134,5799.97,3,2,1,949,525,10000085425,13,Big Spenders
886,949,707,134,5799.97,3,2,1,949,525,10000085428,13,Big Spenders
887,949,707,134,5799.97,3,2,1,949,525,57047091041,13,Big Spenders
408,383,693,150,5763.44,3,1,1,383,439,53600000078,8,Almost Lost
305,276,709,173,5758.71,3,1,1,276,437,10000085361,8,Almost Lost
346,345,711,182,5741.08,3,1,1,345,626,51600070033,18,Almost Lost
527,523,710,277,5731.87,3,1,1,523,594,10000085477,18,Almost Lost
328,306,711,185,5716.73,3,1,1,306,414,10000089053,8,Almost Lost
329,306,711,185,5716.73,3,1,1,306,414,53500029075,8,Almost Lost
330,306,711,185,5716.73,3,1,1,306,414,54300031076,8,Almost Lost
331,306,711,185,5716.73,3,1,1,306,420,10000085361,8,Almost Lost
1159,1397,708,283,5707.6,3,1,1,1397,615,55000013950,18,Almost Lost
1894,2147,710,96,5706.01,3,2,1,2147,510,10000085425,13,Big Spenders
1895,2147,710,96,5706.01,3,2,1,2147,510,10000089133,13,Big Spenders
1896,2147,710,96,5706.01,3,2,1,2147,510,54150023150,13,Big Spenders
1897,2147,710,96,5706.01,3,2,1,2147,510,57680810050,13,Big Spenders
1898,2147,710,96,5706.01,3,2,1,2147,522,10000089127,13,Big Spenders
1899,2147,710,96,5706.01,3,2,1,2147,522,51330021113,13,Big Spenders
1900,2147,710,96,5706.01,3,2,1,2147,620,10000085475,18,Big Spenders
1901,2147,710,96,5706.01,3,2,1,2147,620,10000089302,18,Big Spenders
1902,2147,710,96,5706.01,3,2,1,2147,620,54850010033,18,Big Spenders
1797,2080,711,130,5704.14,3,2,1,2080,483,10000089073,12,Big Spenders
1798,2080,711,130,5704.14,3,2,1,2080,483,51800000050,12,Big Spenders
1799,2080,711,130,5704.14,3,2,1,2080,483,53800050033,12,Big Spenders
2067,2341,697,306,5698.38,3,1,1,2341,416,10000085367,8,Almost Lost
2068,2341,697,306,5698.38,3,1,1,2341,416,52840031033,8,Almost Lost
409,387,704,131,5697.25,3,2,1,387,517,10000085429,13,Big Spenders
2059,2330,709,73,5683.36,3,3,1,2330,422,10000085364,8,Big Spenders
2060,2330,709,73,5683.36,3,3,1,2330,422,54470020031,8,Big Spenders
2061,2330,709,73,5683.36,3,3,1,2330,422,57127900036,8,Big Spenders
1913,2168,711,197,5666.66,3,1,1,2168,444,10000085363,8,Almost Lost
1914,2168,711,197,5666.66,3,1,1,2168,592,10000085475,18,Almost Lost
1915,2168,711,197,5666.66,3,1,1,2168,592,10000085479,18,Almost Lost
1916,2168,711,197,5666.66,3,1,1,2168,592,10000089248,18,Almost Lost
1917,2168,711,197,5666.66,3,1,1,2168,592,52100023024,18,Almost Lost
981,1040,710,229,5664.74,3,1,1,1040,467,53700060051,9,Almost Lost
1922,2199,706,155,5639.17,3,1,1,2199,436,10000085364,8,Almost Lost
1923,2199,706,155,5639.17,3,1,1,2199,436,52100041050,8,Almost Lost
1924,2199,706,155,5639.17,3,1,1,2199,436,53000021076,8,Almost Lost
1925,2199,706,155,5639.17,3,1,1,2199,436,57045970076,8,Almost Lost
1926,2199,706,155,5639.17,3,1,1,2199,451,10000085378,9,Almost Lost
1927,2199,706,155,5639.17,3,1,1,2199,451,54300026033,9,Almost Lost
1928,2199,706,155,5639.17,3,1,1,2199,515,10000085426,13,Almost Lost
1929,2199,706,155,5639.17,3,1,1,2199,551,52100040050,13,Almost Lost
1930,2199,706,155,5639.17,3,1,1,2199,596,10000085475,18,Almost Lost
1931,2199,706,155,5639.17,3,1,1,2199,596,51200092776,18,Almost Lost
1932,2199,706,155,5639.17,3,1,1,2199,637,52500010050,18,Almost Lost
1933,2199,706,155,5639.17,3,1,1,2199,637,54300026050,18,Almost Lost
1934,2199,706,155,5639.17,3,1,1,2199,637,55480017133,18,Almost Lost
1261,1491,710,289,5635.97,3,1,1,1491,563,10000085436,16,Almost Lost
1685,1959,671,104,5592.54,3,2,1,1959,527,10000085429,13,Big Spenders
1111,1318,697,74,5583.96,3,3,1,1318,424,55150026032,8,Big Spenders
1112,1318,697,74,5583.96,3,3,1,1318,529,55150026032,13,Big Spenders
1113,1318,697,74,5583.96,3,3,1,1318,537,57047091041,13,Big Spenders
1114,1318,697,74,5583.96,3,3,1,1318,628,52200090076,18,Big Spenders
1115,1318,697,74,5583.96,3,3,1,1318,628,57231020034,18,Big Spenders
1116,1318,697,74,5583.96,3,3,1,1318,635,53010010033,18,Big Spenders
728,805,710,304,5565.47,3,1,1,805,507,10000085425,13,Almost Lost
729,805,710,304,5565.47,3,1,1,805,507,10000089076,13,Almost Lost
730,805,710,304,5565.47,3,1,1,805,507,51600070033,13,Almost Lost
731,805,710,304,5565.47,3,1,1,805,507,52740022050,13,Almost Lost
732,805,710,304,5565.47,3,1,1,805,507,57105210033,13,Almost Lost
733,805,710,304,5565.47,3,1,1,805,550,10000085429,13,Almost Lost
734,805,710,304,5565.47,3,1,1,805,609,53700048182,19,Almost Lost
735,805,710,304,5565.47,3,1,1,805,610,10000089271,18,Almost Lost
736,805,710,304,5565.47,3,1,1,805,619,10000085479,18,Almost Lost
737,805,710,304,5565.47,3,1,1,805,633,53600010087,19,Almost Lost
1566,1831,701,166,5562.06,3,1,1,1831,323,54400000033,29,Almost Lost
1567,1831,701,166,5562.06,3,1,1,1831,509,51600070033,13,Almost Lost
1568,1831,701,166,5562.06,3,1,1,1831,509,57047091041,13,Almost Lost
1569,1831,701,166,5562.06,3,1,1,1831,525,10000085425,13,Almost Lost
1570,1831,701,166,5562.06,3,1,1,1831,525,53800050033,13,Almost Lost
1571,1831,701,166,5562.06,3,1,1,1831,600,10000085479,18,Almost Lost
1572,1831,701,166,5562.06,3,1,1,1831,600,51600070033,18,Almost Lost
1573,1831,701,166,5562.06,3,1,1,1831,600,55000013950,18,Almost Lost
1574,1831,701,166,5562.06,3,1,1,1831,606,54300026050,18,Almost Lost
1523,1797,710,115,5551.49,3,2,1,1797,608,51800010250,18,Big Spenders
1524,1797,710,115,5551.49,3,2,1,1797,608,54060060076,18,Big Spenders
1525,1797,710,115,5551.49,3,2,1,1797,608,55100043133,18,Big Spenders
1526,1797,710,115,5551.49,3,2,1,1797,616,10000089290,18,Big Spenders
1527,1797,710,115,5551.49,3,2,1,1797,616,52113100033,18,Big Spenders
655,709,706,156,5536.4,3,1,1,709,617,54589399255,20,Almost Lost
1174,1421,711,218,5535.2,3,1,1,1421,344,54154888076,30,Almost Lost
1175,1421,711,218,5535.2,3,1,1,1421,421,54154888076,8,Almost Lost
1176,1421,711,218,5535.2,3,1,1,1421,431,10000085363,8,Almost Lost
1177,1421,711,218,5535.2,3,1,1,1421,514,10000085429,13,Almost Lost
1178,1421,711,218,5535.2,3,1,1,1421,514,10000089128,13,Almost Lost
1179,1421,711,218,5535.2,3,1,1,1421,514,54154888076,13,Almost Lost
1180,1421,711,218,5535.2,3,1,1,1421,514,57047091041,13,Almost Lost
1181,1421,711,218,5535.2,3,1,1,1421,549,10000089091,13,Almost Lost
1182,1421,711,218,5535.2,3,1,1,1421,596,10000085479,18,Almost Lost
1183,1421,711,218,5535.2,3,1,1,1421,596,10000089237,18,Almost Lost
1184,1421,711,218,5535.2,3,1,1,1421,596,10000089290,18,Almost Lost
1185,1421,711,218,5535.2,3,1,1,1421,605,51600030101,18,Almost Lost
1186,1421,711,218,5535.2,3,1,1,1421,662,54900050082,25,Almost Lost
1187,1421,711,218,5535.2,3,1,1,1421,662,57192110076,25,Almost Lost
5,8,706,113,5534.97,3,2,1,8,422,53600000078,8,Big Spenders
593,600,711,166,5520.3,3,1,1,600,506,51600070033,13,Almost Lost
594,600,711,166,5520.3,3,1,1,600,506,51960060050,13,Almost Lost
595,600,711,166,5520.3,3,1,1,600,559,54589399276,14,Almost Lost
596,600,711,166,5520.3,3,1,1,600,584,53620010028,14,Almost Lost
597,600,711,166,5520.3,3,1,1,600,675,53620010028,20,Almost Lost
2086,2366,705,168,5500.03,3,1,1,2366,411,53700048051,7,Almost Lost
2087,2366,705,168,5500.03,3,1,1,2366,411,57050100076,7,Almost Lost
2088,2366,705,168,5500.03,3,1,1,2366,426,10000089054,8,Almost Lost
2089,2366,705,168,5500.03,3,1,1,2366,516,10000085429,13,Almost Lost
2090,2366,705,168,5500.03,3,1,1,2366,516,10000089106,13,Almost Lost
2091,2366,705,168,5500.03,3,1,1,2366,516,53010030033,13,Almost Lost
2092,2366,705,168,5500.03,3,1,1,2366,516,53620010050,13,Almost Lost
2093,2366,705,168,5500.03,3,1,1,2366,516,54300020076,13,Almost Lost
2094,2366,705,168,5500.03,3,1,1,2366,544,51254600014,13,Almost Lost
2315,2500,708,113,5486.16,3,2,1,2500,449,53663200076,8,Big Spenders
2316,2500,708,113,5486.16,3,2,1,2500,449,54300031076,8,Big Spenders
2317,2500,708,113,5486.16,3,2,1,2500,624,55000013950,18,Big Spenders
1997,2244,711,324,5477.2,3,1,1,2244,368,57790000075,30,Almost Lost
507,485,710,162,5431.01,3,1,1,485,633,51800000050,22,Almost Lost
508,485,710,162,5431.01,3,1,1,485,633,52100000031,22,Almost Lost
1794,2064,711,271,5424.85,3,1,1,2064,511,51980010075,13,Almost Lost
1795,2064,711,271,5424.85,3,1,1,2064,511,54200000076,13,Almost Lost
1987,2240,711,216,5413.2,3,1,1,2240,226,53600000001,26,Almost Lost
1988,2240,711,216,5413.2,3,1,1,2240,344,53600011082,30,Almost Lost
1989,2240,711,216,5413.2,3,1,1,2240,466,53600000082,10,Almost Lost
1990,2240,711,216,5413.2,3,1,1,2240,604,10000085479,18,Almost Lost
1991,2240,711,216,5413.2,3,1,1,2240,604,53210060033,18,Almost Lost
1992,2240,711,216,5413.2,3,1,1,2240,609,53600010087,19,Almost Lost
1993,2240,711,216,5413.2,3,1,1,2240,629,53600010087,19,Almost Lost
1994,2240,711,216,5413.2,3,1,1,2240,688,53400022076,25,Almost Lost
1995,2240,711,216,5413.2,3,1,1,2240,688,54900050082,25,Almost Lost
1996,2240,711,216,5413.2,3,1,1,2240,688,58768484040,25,Almost Lost
316,294,710,269,5411.36,3,1,1,294,262,51600070033,26,Almost Lost
317,294,710,269,5411.36,3,1,1,294,262,53600030082,26,Almost Lost
318,294,710,269,5411.36,3,1,1,294,262,54369530042,26,Almost Lost
319,294,710,269,5411.36,3,1,1,294,424,10000085361,8,Almost Lost
320,294,710,269,5411.36,3,1,1,294,425,50800490078,8,Almost Lost
321,294,710,269,5411.36,3,1,1,294,437,54154889078,8,Almost Lost
322,294,710,269,5411.36,3,1,1,294,536,10000085425,13,Almost Lost
323,294,710,269,5411.36,3,1,1,294,536,51600050042,13,Almost Lost
324,294,710,269,5411.36,3,1,1,294,536,56414410013,13,Almost Lost
325,294,710,269,5411.36,3,1,1,294,549,57320210076,13,Almost Lost
2257,2481,710,148,5403.5,3,1,1,2481,458,10000085364,8,Almost Lost
2258,2481,710,148,5403.5,3,1,1,2481,605,10000085476,18,Almost Lost
2259,2481,710,148,5403.5,3,1,1,2481,605,52000030042,18,Almost Lost
1787,2062,706,220,5357.62,3,1,1,2062,229,51111070142,26,Almost Lost
1788,2062,706,220,5357.62,3,1,1,2062,229,51111070424,26,Almost Lost
1789,2062,706,220,5357.62,3,1,1,2062,229,51111076635,26,Almost Lost
1790,2062,706,220,5357.62,3,1,1,2062,229,51111078555,26,Almost Lost
1791,2062,706,220,5357.62,3,1,1,2062,229,54450052251,26,Almost Lost
1792,2062,706,220,5357.62,3,1,1,2062,229,55150010034,26,Almost Lost
1793,2062,706,220,5357.62,3,1,1,2062,229,55410000076,26,Almost Lost
347,346,706,124,5351.41,3,2,1,346,508,10000089111,13,Big Spenders
843,929,706,244,5342.55,3,1,1,929,421,10000089029,8,Almost Lost
844,929,706,244,5342.55,3,1,1,929,421,55100055075,8,Almost Lost
845,929,706,244,5342.55,3,1,1,929,592,54440020076,17,Almost Lost
846,929,706,244,5342.55,3,1,1,929,627,10000085477,18,Almost Lost
2234,2455,710,109,5339.03,3,2,1,2455,453,55000013033,8,Big Spenders
2235,2455,710,109,5339.03,3,2,1,2455,606,10000085478,18,Big Spenders
2095,2370,709,172,5307.52,3,1,1,2370,438,10000085363,8,Almost Lost
2096,2370,709,172,5307.52,3,1,1,2370,507,54200000076,13,Almost Lost
2097,2370,709,172,5307.52,3,1,1,2370,616,10000085479,18,Almost Lost
2098,2370,709,172,5307.52,3,1,1,2370,616,10000089290,18,Almost Lost
2099,2370,709,172,5307.52,3,1,1,2370,616,55410000076,18,Almost Lost
2100,2370,709,172,5307.52,3,1,1,2370,639,10000089269,18,Almost Lost
2101,2370,709,172,5307.52,3,1,1,2370,639,52100023024,18,Almost Lost
2102,2370,709,172,5307.52,3,1,1,2370,639,52500010050,18,Almost Lost
832,896,706,112,5274.46,3,2,1,896,312,53663200076,29,Big Spenders
1091,1256,706,170,5274.32,3,1,1,1256,428,10000085363,8,Almost Lost
1092,1256,706,170,5274.32,3,1,1,1256,505,53620064076,13,Almost Lost
1093,1256,706,170,5274.32,3,1,1,1256,513,55703711082,13,Almost Lost
1094,1256,706,170,5274.32,3,1,1,1256,539,10000085429,13,Almost Lost
1095,1256,706,170,5274.32,3,1,1,1256,622,10000085479,18,Almost Lost
1096,1256,706,170,5274.32,3,1,1,1256,622,51600070033,18,Almost Lost
228,196,711,186,5261.19,3,1,1,196,590,10000085479,18,Almost Lost
229,196,711,186,5261.19,3,1,1,196,590,54300026050,18,Almost Lost
230,196,711,186,5261.19,3,1,1,196,590,55100055075,17,Almost Lost
231,196,711,186,5261.19,3,1,1,196,590,55410000076,18,Almost Lost
232,196,711,186,5261.19,3,1,1,196,590,57790030032,17,Almost Lost
1390,1648,684,116,5250.36,3,2,1,1648,428,10000085363,8,Big Spenders
1391,1648,684,116,5250.36,3,2,1,1648,428,51981012076,8,Big Spenders
1392,1648,684,116,5250.36,3,2,1,1648,428,57910012076,8,Big Spenders
1393,1648,684,116,5250.36,3,2,1,1648,606,52570016075,18,Big Spenders
1394,1648,684,116,5250.36,3,2,1,1648,606,55000013950,18,Big Spenders
211,156,710,587,5224.07,3,1,1,156,524,55150026055,13,Almost Lost
212,156,710,587,5224.07,3,1,1,156,591,53620064076,17,Almost Lost
1404,1676,706,97,5203.43,3,2,1,1676,648,10000085491,23,Big Spenders
1405,1676,706,97,5203.43,3,2,1,1676,648,54850010033,23,Big Spenders
1321,1588,708,234,5199.98,3,1,1,1588,419,10000085364,8,Almost Lost
978,1039,709,82,5168.38,3,2,1,1039,527,54300020076,13,Big Spenders
979,1039,709,82,5168.38,3,2,1,1039,601,50004518076,18,Big Spenders
980,1039,709,82,5168.38,3,2,1,1039,601,54900050076,18,Big Spenders
1199,1445,708,178,5130.59,3,1,1,1445,672,50057331082,23,Almost Lost
1841,2112,711,132,5116.15,3,2,1,2112,513,54100024950,13,Big Spenders
1842,2112,711,132,5116.15,3,2,1,2112,513,55000013050,13,Big Spenders
1843,2112,711,132,5116.15,3,2,1,2112,598,10000085475,18,Big Spenders
1844,2112,711,132,5116.15,3,2,1,2112,598,53120026033,18,Big Spenders
757,845,705,117,5097.28,3,2,1,845,509,10000085427,13,Big Spenders
758,845,705,117,5097.28,3,2,1,845,509,51111113178,13,Big Spenders
759,845,705,117,5097.28,3,2,1,845,509,54263410033,13,Big Spenders
1800,2082,711,191,5082.41,3,1,1,2082,425,52484270076,8,Almost Lost
1801,2082,711,191,5082.41,3,1,1,2082,435,10000085363,8,Almost Lost
1802,2082,711,191,5082.41,3,1,1,2082,617,10000085479,18,Almost Lost
2251,2475,685,124,5079.02,3,2,1,2475,513,51600070033,13,Big Spenders
2252,2475,685,124,5079.02,3,2,1,2475,602,51600070033,18,Big Spenders
2038,2314,695,86,5078.05,3,2,1,2314,507,52898920076,13,Big Spenders
2039,2314,695,86,5078.05,3,2,1,2314,507,57631000076,13,Big Spenders
2040,2314,695,86,5078.05,3,2,1,2314,600,54300026050,18,Big Spenders
569,581,700,146,5060.44,3,1,1,581,449,52840031033,8,Almost Lost
1098,1285,709,137,5048.59,3,2,1,1285,424,57910012076,8,Big Spenders
1646,1936,708,463,5029.86,3,1,1,1936,453,10000085363,8,Almost Lost
2122,2380,708,177,5018.78,3,1,1,2380,415,10000089018,8,Almost Lost
2123,2380,708,177,5018.78,3,1,1,2380,415,53010010033,8,Almost Lost
2124,2380,708,177,5018.78,3,1,1,2380,415,53800050033,8,Almost Lost
2125,2380,708,177,5018.78,3,1,1,2380,420,10000085364,8,Almost Lost
2126,2380,708,177,5018.78,3,1,1,2380,505,10000089108,13,Almost Lost
2127,2380,708,177,5018.78,3,1,1,2380,505,51600070033,13,Almost Lost
2128,2380,708,177,5018.78,3,1,1,2380,505,54200000076,13,Almost Lost
2129,2380,708,177,5018.78,3,1,1,2380,505,54369530009,13,Almost Lost
2130,2380,708,177,5018.78,3,1,1,2380,510,56414410013,13,Almost Lost
2131,2380,708,177,5018.78,3,1,1,2380,521,10000089127,13,Almost Lost
2132,2380,708,177,5018.78,3,1,1,2380,532,57047091041,13,Almost Lost
2133,2380,708,177,5018.78,3,1,1,2380,596,10000089246,18,Almost Lost
2134,2380,708,177,5018.78,3,1,1,2380,596,10000089290,18,Almost Lost
2135,2380,708,177,5018.78,3,1,1,2380,596,53120026033,18,Almost Lost
2136,2380,708,177,5018.78,3,1,1,2380,604,10000085476,18,Almost Lost
2137,2380,708,177,5018.78,3,1,1,2380,623,52100054076,18,Almost Lost
2138,2380,708,177,5018.78,3,1,1,2380,623,57680000050,18,Almost Lost
2139,2380,708,177,5018.78,3,1,1,2380,630,51500050033,19,Almost Lost
2140,2380,708,177,5018.78,3,1,1,2380,636,51600070033,18,Almost Lost
847,931,668,42,4967.07,3,3,1,931,420,10000085363,8,Big Spenders
848,931,668,42,4967.07,3,3,1,931,420,51111110076,8,Big Spenders
849,931,668,42,4967.07,3,3,1,931,420,52700040009,8,Big Spenders
850,931,668,42,4967.07,3,3,1,931,420,53500051576,8,Big Spenders
851,931,668,42,4967.07,3,3,1,931,420,53600000078,8,Big Spenders
852,931,668,42,4967.07,3,3,1,931,420,53800050033,8,Big Spenders
853,931,668,42,4967.07,3,3,1,931,420,54200000033,8,Big Spenders
854,931,668,42,4967.07,3,3,1,931,420,54450031033,8,Big Spenders
855,931,668,42,4967.07,3,3,1,931,420,57192117133,8,Big Spenders
856,931,668,42,4967.07,3,3,1,931,420,57631000076,8,Big Spenders
857,931,668,42,4967.07,3,3,1,931,602,10000085477,18,Big Spenders
858,931,668,42,4967.07,3,3,1,931,602,10000085479,18,Big Spenders
859,931,668,42,4967.07,3,3,1,931,602,10000089194,17,Big Spenders
860,931,668,42,4967.07,3,3,1,931,602,10000089195,17,Big Spenders
861,931,668,42,4967.07,3,3,1,931,602,10000089246,18,Big Spenders
862,931,668,42,4967.07,3,3,1,931,602,10000089253,18,Big Spenders
863,931,668,42,4967.07,3,3,1,931,602,10000089266,18,Big Spenders
864,931,668,42,4967.07,3,3,1,931,602,10000089288,18,Big Spenders
865,931,668,42,4967.07,3,3,1,931,602,51111114101,18,Big Spenders
866,931,668,42,4967.07,3,3,1,931,602,51200000076,18,Big Spenders
867,931,668,42,4967.07,3,3,1,931,602,51600070033,18,Big Spenders
868,931,668,42,4967.07,3,3,1,931,602,51800050033,17,Big Spenders
869,931,668,42,4967.07,3,3,1,931,602,52100023024,18,Big Spenders
870,931,668,42,4967.07,3,3,1,931,602,53800030050,17,Big Spenders
871,931,668,42,4967.07,3,3,1,931,602,54280011660,17,Big Spenders
872,931,668,42,4967.07,3,3,1,931,602,54440020076,17,Big Spenders
873,931,668,42,4967.07,3,3,1,931,602,55400061078,18,Big Spenders
874,931,668,42,4967.07,3,3,1,931,602,57045970076,17,Big Spenders
875,931,668,42,4967.07,3,3,1,931,602,57790030032,17,Big Spenders
125,68,706,553,4960.77,3,1,1,68,333,54154888076,30,Almost Lost
1779,2024,709,99,4956.99,3,2,1,2024,399,53600010082,5,Big Spenders
1978,2237,705,158,4941.52,3,1,1,2237,523,10000089081,13,Almost Lost
1979,2237,705,158,4941.52,3,1,1,2237,523,51600070033,13,Almost Lost
1980,2237,705,158,4941.52,3,1,1,2237,523,54100024950,13,Almost Lost
1981,2237,705,158,4941.52,3,1,1,2237,523,57047091041,13,Almost Lost
1982,2237,705,158,4941.52,3,1,1,2237,604,10000085475,18,Almost Lost
1983,2237,705,158,4941.52,3,1,1,2237,604,10000089276,18,Almost Lost
1984,2237,705,158,4941.52,3,1,1,2237,604,10000089290,18,Almost Lost
1985,2237,705,158,4941.52,3,1,1,2237,604,51600070033,18,Almost Lost
1986,2237,705,158,4941.52,3,1,1,2237,604,52100023024,18,Almost Lost
522,518,706,153,4926.37,3,1,1,518,431,10000085363,8,Almost Lost
523,518,706,153,4926.37,3,1,1,518,431,10000085369,8,Almost Lost
524,518,706,153,4926.37,3,1,1,518,518,51981012076,13,Almost Lost
525,518,706,153,4926.37,3,1,1,518,606,10000085478,18,Almost Lost
526,518,706,153,4926.37,3,1,1,518,606,52113100033,18,Almost Lost
1190,1428,702,164,4911.53,3,1,1,1428,598,55400061078,18,Almost Lost
1820,2088,711,109,4905.71,3,2,1,2088,608,10000085475,18,Big Spenders
1821,2088,711,109,4905.71,3,2,1,2088,608,10000085478,18,Big Spenders
1744,2006,711,111,4873.24,3,2,1,2006,259,53500051576,26,Big Spenders
1629,1923,706,167,4870.31,3,1,1,1923,298,53000012033,29,Almost Lost
1630,1923,706,167,4870.31,3,1,1,1923,298,54300021057,29,Almost Lost
1631,1923,706,167,4870.31,3,1,1,1923,298,57047091041,29,Almost Lost
1632,1923,706,167,4870.31,3,1,1,1923,463,51380041309,9,Almost Lost
1633,1923,706,167,4870.31,3,1,1,1923,463,52100061076,9,Almost Lost
1634,1923,706,167,4870.31,3,1,1,1923,463,52580010042,9,Almost Lost
1635,1923,706,167,4870.31,3,1,1,1923,463,53700060051,9,Almost Lost
1403,1675,633,102,4862.09,2,2,1,1675,600,57143020076,18,Big Spenders
2165,2406,695,138,4860.81,3,2,1,2406,443,52100000033,9,Big Spenders
2166,2406,695,138,4860.81,3,2,1,2406,443,53700060051,9,Big Spenders
1325,1591,708,111,4844.96,3,2,1,1591,420,55100012140,8,Big Spenders
1326,1591,708,111,4844.96,3,2,1,1591,420,55410000076,8,Big Spenders
1327,1591,708,111,4844.96,3,2,1,1591,433,10000085363,8,Big Spenders
1328,1591,708,111,4844.96,3,2,1,1591,433,53800050033,8,Big Spenders
1329,1591,708,111,4844.96,3,2,1,1591,462,10000085378,9,Big Spenders
1330,1591,708,111,4844.96,3,2,1,1591,462,52100000033,9,Big Spenders
1331,1591,708,111,4844.96,3,2,1,1591,462,52100061076,9,Big Spenders
1332,1591,708,111,4844.96,3,2,1,1591,462,52840042077,9,Big Spenders
1333,1591,708,111,4844.96,3,2,1,1591,462,53800050033,9,Big Spenders
1334,1591,708,111,4844.96,3,2,1,1591,462,54850011033,9,Big Spenders
1335,1591,708,111,4844.96,3,2,1,1591,462,55004910025,9,Big Spenders
1336,1591,708,111,4844.96,3,2,1,1591,591,52200090076,18,Big Spenders
1337,1591,708,111,4844.96,3,2,1,1591,594,10000085476,18,Big Spenders
1338,1591,708,111,4844.96,3,2,1,1591,594,53760073676,18,Big Spenders
1339,1591,708,111,4844.96,3,2,1,1591,594,54300026050,18,Big Spenders
1340,1591,708,111,4844.96,3,2,1,1591,603,10000089265,18,Big Spenders
1341,1591,708,111,4844.96,3,2,1,1591,603,51600070033,18,Big Spenders
1342,1591,708,111,4844.96,3,2,1,1591,603,52500010050,18,Big Spenders
1343,1591,708,111,4844.96,3,2,1,1591,603,57143020076,18,Big Spenders
1344,1591,708,111,4844.96,3,2,1,1591,621,50930030075,18,Big Spenders
1345,1591,708,111,4844.96,3,2,1,1591,621,51600070033,18,Big Spenders
1346,1591,708,111,4844.96,3,2,1,1591,621,54800111033,18,Big Spenders
1347,1591,708,111,4844.96,3,2,1,1591,656,10000085490,23,Big Spenders
1348,1591,708,111,4844.96,3,2,1,1591,656,52840000082,23,Big Spenders
1349,1591,708,111,4844.96,3,2,1,1591,656,54400000032,23,Big Spenders
1350,1591,708,111,4844.96,3,2,1,1591,656,54850010033,23,Big Spenders
1351,1591,708,111,4844.96,3,2,1,1591,656,55200017313,23,Big Spenders
1352,1591,708,111,4844.96,3,2,1,1591,656,57027211076,23,Big Spenders
1528,1802,692,52,4835.44,3,3,1,1802,654,57027722976,21,Big Spenders
1235,1462,704,120,4830,3,2,1,1462,601,57790113076,18,Big Spenders
1101,1294,709,56,4829.32,3,3,1,1294,516,51600070033,13,Big Spenders
674,725,711,133,4828.58,3,2,1,725,533,10000085427,13,Big Spenders
675,725,711,133,4828.58,3,2,1,725,533,10000089124,13,Big Spenders
676,725,711,133,4828.58,3,2,1,725,533,53620010050,13,Big Spenders
677,725,711,133,4828.58,3,2,1,725,533,55410000076,13,Big Spenders
678,725,711,133,4828.58,3,2,1,725,533,56414410013,13,Big Spenders
340,334,711,466,4827.8,3,1,1,334,231,54369530042,26,Almost Lost
341,334,711,466,4827.8,3,1,1,334,231,57756765876,26,Almost Lost
342,334,711,466,4827.8,3,1,1,334,256,51380061733,26,Almost Lost
343,334,711,466,4827.8,3,1,1,334,545,10000085426,13,Almost Lost
344,334,711,466,4827.8,3,1,1,334,545,51254711082,13,Almost Lost
345,334,711,466,4827.8,3,1,1,334,545,57047091041,13,Almost Lost
1781,2042,683,29,4809.05,3,4,1,2042,443,10000085364,8,Big Spenders
