,household_key,total_quant,total_cust_sales,avg_lylty_unit_price,avg_nonlylty_unit_price,tot_sales_0_6,tot_sales_6_12,tot_sales_12_18,tot_sales_18_0,tot_sales_private,tot_lylty_disc,tot_coupon_disc,top_camp_sales_per,top_camp_quants_per,top_store,top_store_sales_per,top_store_quants_per,top_commodity,top_comm_sales_per,top_comm_quants_per,top_department,top_dept_sales_per,top_dept_quants_per,top_campaign,top_campaign_count,top_coupon,top_coupon_count,top_display,top_display_count,top_mailer,top_mailer_count,age,marital_status,income,homeowner_desc,gender_marital_status,household_size,kid_number,segment,mailer_label,display_label,percent_disc,log_label
66,1865,2725,6648.58,2.873986291,2.659540404,0.0,0,5346.16,1302.42,367.29,-531.99,3.35,0.0,0.0,433,0.675614943,0.23990085100000003,YOGURT,0.020672083,0.032036916,GROCERY,0.551632078,0.23614065,,,,,0,127.0,A,68.0,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,4,1.0,1.0,0.0005038669911469818,0
67,2432,120773,4936.62,2.3904043759999998,1.897820106,0.0,0,1205.14,3518.58,1496.39,-1278.46,11.49,0.0,0.0,410,0.53076599,0.242676163,COUPON/MISC ITEMS,0.05876490400000001,23.93094871,KIOSK-GAS,0.057460368,23.930341000000002,,,,,0,278.0,A,241.0,19-24,U,35-49K,Unknown,Single Female,1,None/Unknown,4,1.0,1.0,0.002327503433523342,1
68,85,133187,4693.44,2.6851788969999997,2.258238523,0.0,0,2630.01,1707.25,1486.28,-948.81,3.05,0.0,0.0,362,0.512174439,0.222012,COUPON/MISC ITEMS,0.06828680000000001,27.92472046,KIOSK-GAS,0.06785002,27.92429433,,,,,0,234.0,A,189.0,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,4,1.0,1.0,0.0006498431853821504,0
69,2250,111592,2315.52,2.7797253439999996,2.0936207980000003,0.0,0,475.34,1566.39,817.78,-794.77,17.64,0.0,0.0,381,0.595991397,0.18527155899999997,COUPON/MISC ITEMS,0.13810720699999998,47.72966763,KIOSK-GAS,0.092424164,35.52420191,,,,,0,149.0,D,116.0,35-44,U,75-99K,Unknown,Unknown,1,None/Unknown,5,1.0,1.0,0.0076181592039800995,1
70,483,1357,2705.04,3.0107724769999997,2.416457597,87.03,0,1048.22,1476.6,812.12,-810.78,13.95,0.0,0.0,296,0.595965309,0.187797593,LUNCHMEAT,0.040897732,0.038446751,GROCERY,0.587677077,0.34491172,,,,,0,124.0,0,79.0,45-54,U,35-49K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.005157040191642268,1
71,606,29294,3323.12,2.810391027,2.478297747,0.0,0,874.61,2289.88,718.95,-465.01,0.0,0.0,0.0,446,0.8661167820000001,0.315667204,COUPON/MISC ITEMS,0.023459881000000002,8.383687619,KIOSK-GAS,0.019105538999999998,8.382483931,,,,,0,121.0,A,78.0,45-54,U,35-49K,Probable Renter,Unknown,1,None/Unknown,5,0.0,0.0,0.0,0
72,1964,1140,1982.94,2.183907369,1.8108340219999999,0.0,0,886.42,395.89,494.41,-422.12,7.18,0.0,0.0,424,0.921772721,0.449332809,VEGETABLES - SHELF STABLE,0.019471088,0.031771007000000004,GROCERY,0.588913432,0.37822627,,,,,0,134.0,A,107.0,65+,U,Under 15K,Renter,Single Male,1,None/Unknown,5,1.0,1.0,0.0036208861589357216,1
73,1695,32993,1173.56,2.417658265,2.006616135,0.0,0,656.71,411.96,477.55,-272.44,1.0,0.0,0.0,289,0.210981969,0.096288217,COUPON/MISC ITEMS,0.07351136700000001,27.54950748,KIOSK-GAS,0.12121237900000001,27.55035959,,,,,0,33.0,A,38.0,35-44,U,25-34K,Homeowner,Single Male,1,None/Unknown,5,1.0,1.0,0.0008521081154776918,0
74,1470,118273,1990.33,2.880666029,2.476552972,0.0,0,821.79,1036.11,614.4,-320.34,1.0,0.0,0.0,316,0.656850874,0.21704943399999999,COUPON/MISC ITEMS,0.129762401,59.03794848,KIOSK-GAS,0.129762401,59.03794848,,,,,0,93.0,A,53.0,45-54,U,35-49K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.0005024292454015164,0
75,230,153424,4498.32,2.38311124,1.941974673,0.0,0,2852.21,1435.14,1313.21,-1027.99,22.69,0.0,0.0,31401,0.344068452,0.16583969099999998,COUPON/MISC ITEMS,0.082713102,33.59543118,KIOSK-GAS,0.082428551,33.59498657,,,,,0,262.0,A,234.0,25-34,U,25-34K,Unknown,Single Female,1,None/Unknown,4,1.0,1.0,0.005044105354888048,1
76,624,287311,5998.95,2.405068697,1.919287826,0.0,0,3472.28,2509.25,2616.42,-1568.06,5.85,0.0,0.0,370,0.945228748,0.307553822,COUPON/MISC ITEMS,0.114161645,47.37779111,KIOSK-GAS,0.11469007099999999,47.37745772,,,,,0,286.0,A,214.0,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,4,1.0,1.0,0.0009751706548646013,1
77,1137,24523,2121.89,3.058816639,2.727147164,0.0,0,987.3,1104.73,1249.41,-279.64,0.0,0.0,0.0,412,0.945925566,0.29879022899999996,COUPON/MISC ITEMS,0.026867557,11.17918459,KIOSK-GAS,0.026867557,11.17918459,,,,,0,108.0,D,81.0,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown,5,1.0,1.0,0.0,0
78,390,12164,1803.52,3.021420015,2.667949992,0.0,0,718.99,710.89,388.17,-261.53,2.5,0.0,0.0,447,0.921420334,0.321593329,COUPON/MISC ITEMS,0.016262642,6.358121895,KIOSK-GAS,0.012897001000000002,6.357567424,,,,,0,55.0,A,47.0,45-54,B,25-34K,Renter,Single Female,1,None/Unknown,5,1.0,1.0,0.0013861781405251953,1
79,1178,256669,5012.89,3.254090275,2.530401956,0.0,0,3458.74,1440.8,2154.51,-1344.16,9.39,0.0,0.0,32004,0.314832362,0.117297607,COUPON/MISC ITEMS,0.117734481,50.83873773,KIOSK-GAS,0.11618248199999999,50.83833876,,,,,0,277.0,A,183.0,45-54,U,15-24K,Unknown,Single Female,1,None/Unknown,4,1.0,1.0,0.0018731709652515813,1
80,2198,324271,7167.94,2.604213306,2.242866083,0.0,0,6124.36,564.85,1910.13,-1114.07,37.94,0.0,0.0,384,0.400047991,0.110910527,COUPON/MISC ITEMS,0.103905725,44.80255136,KIOSK-GAS,0.10228043199999999,44.8017143,,,,,0,340.0,A,242.0,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown,4,1.0,1.0,0.005293013055354816,1
81,2224,1679,3980.85,3.073208653,2.4576864880000002,0.0,0,2210.31,1569.5,716.38,-1010.49,3.25,0.0,0.0,315,0.9264001409999999,0.366253438,FRZN MEAT/MEAT DINNERS,0.158925858,0.065061482,GROCERY,0.6468090989999999,0.30345278,,,,,0,262.0,A,161.0,19-24,B,250K+,Homeowner,Single Male,1,None/Unknown,5,1.0,1.0,0.0008164085559616665,0
82,2405,234938,3423.15,2.865273171,2.462734265,0.0,0,1449.8,1796.38,1131.3,-511.21,2.55,0.0,0.0,318,0.70617998,0.212669617,COUPON/MISC ITEMS,0.153864131,68.27775587,KIOSK-GAS,0.220451923,65.06989177,,,,,0,130.0,A,112.0,25-34,U,15-24K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.0007449279172691818,0
83,119,842,2587.02,3.498720472,3.238593613,34.24,0,588.99,1701.31,283.9,-209.62,5.99,0.0,0.0,334,0.600606103,0.169693315,SOFT DRINKS,0.035732232,0.01430217,GROCERY,0.460997596,0.191339843,,,,,0,42.0,0,60.0,45-54,U,125-149K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.0023154053698850414,1
84,816,20831,3456.22,2.935707639,2.602086188,76.18,0,1313.43,1954.87,740.4,-457.38,12.44,0.0,0.0,421,0.39519475,0.144666717,COUPON/MISC ITEMS,0.017380259,5.623195282999999,KIOSK-GAS,0.018635966,5.622616616,,,,,0,113.0,A,82.0,25-34,U,50-74K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.003599307914426744,1
85,1595,402338,5641.57,3.3352962269999997,2.97577182,0.0,0,3474.3,1835.65,2186.72,-635.86,2.5,0.0,0.0,384,0.431596169,0.111316531,COUPON/MISC ITEMS,0.167043926,71.01391988,KIOSK-GAS,0.163849779,71.01338812,,,,,0,149.0,A,119.0,45-54,U,50-74K,Homeowner,Single Male,1,None/Unknown,4,1.0,1.0,0.0004431390552629853,0
86,534,25829,1314.74,1.455934146,1.276927728,0.0,0,573.48,541.14,661.94,-178.11,0.7,0.0,0.0,367,0.277803976,0.184066812,COUPON/MISC ITEMS,0.047477068,18.90563914,KIOSK-GAS,0.080928549,18.91400581,,,,,0,69.0,0,48.0,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.0005324246619103397,0
87,997,105525,4645.31,2.9541492330000003,2.685898569,0.0,0,1974.26,2173.89,1636.29,-446.15,1.5,0.0,0.0,3182,0.6899927020000001,0.243256101,COUPON/MISC ITEMS,0.049951456,22.32983375,KIOSK-GAS,0.049073150999999995,22.3294032,,,,,0,24.0,0,24.0,45-54,U,75-99K,Homeowner,Single Male,1,None/Unknown,4,0.0,0.0,0.00032290632917932277,0
88,1982,353562,4213.85,2.043526109,1.780210452,0.0,0,994.7,2976.57,2064.29,-517.22,0.0,0.0,0.0,319,0.971949642,0.374954021,COUPON/MISC ITEMS,0.212318901,83.39902939,MISC SALES TRAN,0.205436833,80.69936044,,,,,0,206.0,A,135.0,25-34,U,100-124K,Unknown,Single Male,1,None/Unknown,4,1.0,1.0,0.0,0
89,216,1047,2620.31,3.349992284,3.0231784189999997,0.0,0,1061.17,1534.47,254.08,-299.38,4.19,0.0,0.0,427,0.688590281,0.19844980199999998,BAG SNACKS,0.030813148,0.04503284,GROCERY,0.468055306,0.256458205,,,,,0,39.0,A,28.0,35-44,U,50-74K,Homeowner,Unknown,1,None/Unknown,5,1.0,1.0,0.0015990474409516434,1
90,526,301233,4575.55,2.8275363469999997,2.4797217259999997,0.0,0,1907.73,2227.84,1287.06,-605.23,7.35,0.0,0.0,31782,0.756429282,0.263574871,COUPON/MISC ITEMS,0.15161893099999998,65.47540733,KIOSK-GAS,0.14862257,65.47475167,,,,,0,155.0,A,94.0,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,4,1.0,1.0,0.0016063642622198423,1
91,1927,2498,5097.28,2.8694938580000002,2.469756715,0.0,0,3278.7,1530.34,1357.85,-890.77,0.0,0.0,0.0,381,0.838331424,0.259354008,BAG SNACKS,0.056604699,0.028446544,GROCERY,0.576925341,0.35921118700000004,,,,,0,164.0,0,197.0,19-24,U,Under 15K,Unknown,Unknown,1,None/Unknown,4,1.0,1.0,0.0,0
92,289,683988,5969.87,2.673752293,2.3829391540000002,0.0,0,2927.11,2836.29,2472.36,-609.55,0.6,0.0,0.0,429,0.619847668,0.148746958,COUPON/MISC ITEMS,0.291560788,114.2632922,MISC SALES TRAN,0.291085066,114.2629571,,,,,0,151.0,A,88.0,45-54,B,100-124K,Homeowner,Single Male,1,None/Unknown,4,1.0,1.0,0.0001005047011073943,0
93,1258,51172,3495.95,3.0125067889999997,2.592834432,0.0,0,1194.3,1789.6,362.21,-723.03,6.5,0.0,0.0,432,0.750168052,0.219396731,COUPON/MISC ITEMS,0.03682833,14.23475736,KIOSK-GAS,0.034213876000000004,14.23418527,,,,,0,91.0,D,55.0,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown,5,1.0,1.0,0.001859294326291852,1
94,1649,13586,1132.4,3.0772803,2.731857539,0.0,0,488.18,641.18,191.47,-163.36,0.0,0.0,0.0,315,0.68876722,0.23401624899999998,COUPON/MISC ITEMS,0.026474743999999998,11.59837513,KIOSK-GAS,0.024425997999999997,11.59749205,,,,,0,46.0,0,20.0,35-44,B,150-174K,Homeowner,Single Male,1,None/Unknown,5,1.0,1.0,0.0,0
95,1297,180357,2733.08,2.6078626380000003,2.383103525,33.88,0,1048.85,1555.69,995.15,-231.32,0.0,0.0,0.0,375,0.430034979,0.112327484,COUPON/MISC ITEMS,0.141126495,65.59412824,KIOSK-GAS,0.141126495,65.59412824,,,,,0,65.0,0,35.0,35-44,U,75-99K,Homeowner,Unknown,1,None/Unknown,5,1.0,1.0,0.0,0
96,1997,118002,4292.38,3.290990124,2.9676169999999997,0.0,0,837.1,3455.28,800.99,-481.85,3.3,0.0,0.0,367,0.993556023,0.288185109,COUPON/MISC ITEMS,0.062247517999999995,27.14927383,KIOSK-GAS,0.062247517999999995,27.14927383,,,,,0,98.0,A,77.0,25-34,U,50-74K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.0007688042531183166,0
97,1160,36530,4377.96,2.148386842,1.771533779,0.0,0,2815.15,1251.43,1798.53,-1010.01,0.0,0.0,0.0,396,0.298335298,0.148470977,COUPON/MISC ITEMS,0.020975523,7.7373936720000005,KIOSK-GAS,0.038597886,7.7383073389999995,,,,,0,300.0,A,215.0,65+,U,35-49K,Homeowner,Single Female,1,None/Unknown,4,1.0,1.0,0.0,0
98,856,162189,5074.79,2.819631095,2.290030282,0.0,0,2150.01,2692.38,1617.84,-1219.17,5.25,0.0,0.0,372,0.687535839,0.224442785,COUPON/MISC ITEMS,0.079315597,31.49568751,KIOSK-GAS,0.08507150000000001,31.49568751,,,,,0,196.0,A,174.0,55-64,B,35-49K,Homeowner,Single Female,1,None/Unknown,4,1.0,1.0,0.0010345255665751686,1
99,609,55431,1648.94,2.14167093,1.759970915,8.42,0,747.82,703.28,566.17,-358.96,17.95,0.0,0.0,432,0.590173081,0.272902592,COUPON/MISC ITEMS,0.077031305,33.05820709,KIOSK-GAS,0.076430919,33.05760064,,,,,0,93.0,0,76.0,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,5,1.0,1.0,0.010885781168508253,1
100,1953,1111,2722.41,2.92937574,2.565097633,0.0,0,903.24,1032.38,683.7,-425.51,0.4,0.0,0.0,421,0.39485602799999997,0.12378738,DRY BN/VEG/POTATO/RICE,0.048864793,0.025712512000000003,GROCERY,0.426375895,0.22553546300000002,,,,,0,60.0,A,41.0,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,5,1.0,1.0,0.00014692864043255792,0
101,1858,1169,2831.47,3.013461813,2.637608851,0.0,0,1594.06,881.45,158.64,-429.88,28.6,0.0,0.0,391,0.96047636,0.313971188,PEPPERS-ALL,0.020243902,0.030372916,GROCERY,0.537279222,0.215435798,,,,,0,115.0,A,59.0,25-34,B,150-174K,Homeowner,Single Female,1,None/Unknown,5,1.0,1.0,0.010100760382416201,1
102,1164,1883,4689.35,3.0049921439999996,2.8170890739999996,55.85,0,1077.14,3258.42,855.28,-311.34,0.0,0.0,0.0,410,1.0,0.294070607,YOGURT,0.0262659,0.046061820999999996,GROCERY,0.42509942700000003,0.21282267300000002,,,,,0,121.0,A,44.0,25-34,U,15-24K,Unknown,Single Male,1,None/Unknown,4,1.0,1.0,0.0,0
103,790,22210,2837.88,3.209272883,2.903322555,0.0,0,490.1,2208.35,278.5,-289.95,4.75,0.0,0.0,31782,0.425387966,0.12756001,COUPON/MISC ITEMS,0.018027542,7.480936474,KIOSK-GAS,0.016973938,7.480584098,,,,,0,75.0,A,46.0,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,5,1.0,1.0,0.0016737846561517753,1
104,1306,6190,3038.13,2.495616272,2.140898923,0.0,0,1260.91,1720.62,768.11,-544.17,3.54,0.0,0.0,381,0.806203158,0.31828789399999996,COUPON/MISC ITEMS,0.005444138,1.525938653,MISC SALES TRAN,0.004785839,1.525280353,,,,,0,106.0,A,108.0,45-54,U,Under 15K,Unknown,Unknown,1,None/Unknown,5,1.0,1.0,0.0011651904296392846,1
105,1678,9979,2613.67,3.059725962,2.676569181,0.0,0,1016.49,1193.18,494.57,-394.13,1.0,0.0,0.0,370,0.9240608029999999,0.311056866,COUPON/MISC ITEMS,0.0071738209999999995,3.426981983,KIOSK-GAS,0.006886868000000001,3.426599379,,,,,0,74.0,0,87.0,45-54,U,75-99K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.0003826037717079815,0
106,391,596,1410.84,3.2019801589999997,2.863095238,3.49,0,518.56,864.2,195.28,-195.38,1.8,0.0,0.0,443,0.996101613,0.2948598,YOGURT,0.035850982,0.046071844,GROCERY,0.608424768,0.32746448899999997,,,,,0,40.0,A,36.0,65+,B,25-34K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.0012758356723653994,1
107,567,25432,3134.5,2.651360523,2.245852035,32.33,0,1224.85,1803.06,1081.83,-610.53,0.4,0.0,0.0,292,0.9492901579999999,0.395278354,COUPON/MISC ITEMS,0.021052799,7.635667571,KIOSK-GAS,0.041473919,7.637262721,,,,,0,168.0,A,130.0,19-24,U,25-34K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.0001276120593396076,0
108,1765,28018,2948.01,2.6298830069999997,2.171494769,0.0,0,1082.1,1451.99,580.62,-649.27,1.0,0.0,0.0,346,0.8208859540000001,0.319876798,COUPON/MISC ITEMS,0.026377115,9.006753708,KIOSK-GAS,0.022052164,9.005057649,,,,,0,164.0,A,112.0,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.0003392118751293245,0
109,2376,193504,3911.76,3.051352775,2.580422139,0.0,0,2317.41,1406.66,1054.96,-693.63,13.73,0.0,0.0,341,0.989127656,0.305489089,COUPON/MISC ITEMS,0.119289016,49.10372825,KIOSK-GAS,0.118649917,49.10347261,,,,,0,132.0,A,123.0,45-54,U,35-49K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.003509929034501094,1
110,661,2142,8270.81,4.743406555,4.366650565,0.0,0,3999.98,4121.91,1614.33,-785.88,0.5,0.0,0.0,427,0.6863850090000001,0.154882049,SOFT DRINKS,0.086586441,0.032403114,GROCERY,0.43727760600000004,0.181723435,,,,,0,128.0,A,82.0,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,4,1.0,1.0,6.045357105289567e-05,0
111,1004,451771,3708.72,3.058252103,2.682049376,14.86,0,1476.39,1811.33,1538.97,-437.8,0.0,0.0,0.0,316,0.444417481,0.090058025,COUPON/MISC ITEMS,0.291610043,121.532766,KIOSK-GAS,0.291610043,121.532766,,,,,0,101.0,D,60.0,25-34,U,15-24K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.0,0
112,1001,1736,4068.11,3.1105019080000003,2.815695134,0.0,0,2812.75,992.3,569.43,-462.55,13.89,0.0,0.0,31782,0.8772869959999999,0.22664087300000002,FROZEN PIZZA,0.118121191,0.054570796,GROCERY,0.661749559,0.31857545600000003,,,,,0,70.0,A,54.0,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,5,1.0,1.0,0.003414361951864625,1
113,1796,109182,2601.06,2.8176257469999997,2.50988322,0.0,0,1326.63,1122.01,591.56,-308.0,0.0,0.0,0.0,343,0.814433346,0.257202833,COUPON/MISC ITEMS,0.086987613,41.55036793,KIOSK-GAS,0.086987613,41.55036793,,,,,0,49.0,0,58.0,19-24,U,35-49K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.0,0
114,583,1243,3063.34,3.395977621,2.968570868,22.09,0,997.51,1474.9,960.46,-499.08,0.0,0.0,0.0,427,0.9836812109999999,0.276822031,SOFT DRINKS,0.132806022,0.08193671,GROCERY,0.46401640000000005,0.28563594,,,,,0,69.0,0,56.0,35-44,B,15-24K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.0,0
115,42,1391,1975.86,2.12393844,1.6879958030000002,0.0,0,261.57,104.27,764.03,-549.22,12.5,0.0,0.0,380,1.0,0.482321622,PAPER TOWELS,0.073593271,0.132094379,GROCERY,0.443523327,0.394764811,,,,,0,163.0,A,94.0,65+,U,50-74K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.00632635915500086,1
116,1931,1060,2208.28,2.791476007,2.2059661530000003,0.0,0,968.63,1008.22,777.72,-638.62,2.8,0.0,0.0,313,0.913217527,0.32015867600000003,CHEESE,0.082480483,0.045736954,GROCERY,0.44359410899999996,0.274421722,,,,,0,124.0,A,120.0,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,5,1.0,1.0,0.001267955150614958,1
117,2318,196685,10683.72,2.832831982,2.45176117,22.26,0,4762.43,4866.07,3167.06,-1843.35,2.0,0.0,0.0,381,0.585889559,0.178308679,COUPON/MISC ITEMS,0.05202963,17.94608994,KIOSK-GAS,0.07588180900000001,17.94730674,,,,,0,372.0,A,392.0,19-24,U,Under 15K,Unknown,Single Female,1,None/Unknown,4,1.0,1.0,0.00018720071286031458,0
118,1536,470814,6930.2,3.101896445,2.716465435,0.0,0,3618.0,2833.36,2174.57,-998.42,29.99,0.0,0.0,406,0.87628207,0.216876858,COUPON/MISC ITEMS,0.160191625,67.56385097,KIOSK-GAS,0.157043087,67.56341808,,,,,0,143.0,A,155.0,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,4,1.0,1.0,0.004327436437620848,1
119,903,886,2948.06,3.89991939,3.4507614380000002,0.0,0,867.22,2080.84,369.99,-393.54,1.5,0.0,0.0,333,0.6312049279999999,0.175369565,FLUID MILK PRODUCTS,0.027960761,0.015603482,GROCERY,0.5672374379999999,0.17706559600000002,,,,,0,99.0,A,52.0,35-44,U,35-49K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.0005088091829881346,0
120,1267,20019,1689.34,2.51811725,2.280331634,0.0,0,117.41,1571.93,220.2,-169.92,0.5,0.0,0.0,343,0.60853943,0.259272852,COUPON/MISC ITEMS,0.029597357999999997,11.42576391,KIOSK-GAS,0.041436301,11.42635585,,,,,0,54.0,D,29.0,25-34,U,75-99K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.00029597357547918123,0
121,787,984,2498.42,2.854946108,2.4841836330000002,0.0,0,637.53,938.89,128.89,-400.69,6.17,0.0,0.0,443,0.61691389,0.280577325,NEWSPAPER,0.214467543,0.102064505,GROCERY,0.6457281,0.21213406899999998,,,,,0,91.0,A,57.0,25-34,B,25-34K,Homeowner,Single Male,1,None/Unknown,5,1.0,1.0,0.002469560762401838,1
122,1003,1055,2586.23,3.088826285,2.573439055,0.0,0,964.53,1502.87,792.64,-593.97,2.5,0.0,0.0,295,0.96459325,0.294637368,BEEF,0.098398054,0.028613077999999997,GROCERY,0.41833093,0.23393124399999998,,,,,0,159.0,A,141.0,35-44,U,25-34K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.0009666580311882547,1
123,462,679,1508.13,2.729747995,2.347176403,0.0,0,686.84,786.43,334.95,-267.72,2.5,0.0,0.0,304,0.900658431,0.348113226,FLUID MILK PRODUCTS,0.061858063,0.037132077,GROCERY,0.557935987,0.267218343,,,,,0,68.0,0,41.0,65+,U,100-124K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.0016576820300637212,1
124,578,16019,2995.34,3.259203986,2.868379467,0.0,0,1335.44,1534.27,362.46,-443.93,1.35,0.0,0.0,401,0.678016519,0.22401463600000002,COUPON/MISC ITEMS,0.015357188,4.971388891,MISC SALES TRAN,0.015357188,4.971388891,,,,,0,75.0,A,44.0,25-34,U,50-74K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.0004507000874692022,0
125,2119,157304,2127.57,2.4853613709999998,1.8022234030000002,0.0,0,576.81,1038.88,831.84,-833.96,167.59,0.0,0.0,341,0.969923434,0.46155943200000005,COUPON/MISC ITEMS,0.162349535,73.38371945,KIOSK-GAS,0.162349535,73.38371945,,,,,0,167.0,A,195.0,25-34,U,50-74K,Homeowner,Single Male,1,None/Unknown,5,1.0,1.0,0.07877061624294382,1
126,1402,54841,2245.51,2.674019746,2.351543646,0.0,0,1018.74,347.07,1018.32,-323.37,0.25,0.0,0.0,298,0.88297536,0.357157171,COUPON/MISC ITEMS,0.053279655999999995,23.98475179,KIOSK-GAS,0.11373808199999999,23.98519713,,,,,0,92.0,A,60.0,55-64,U,15-24K,Unknown,Single Male,1,None/Unknown,5,1.0,1.0,0.00011133328286224509,0
127,1949,771,1658.96,2.9468886860000003,2.470553528,0.0,0,813.54,406.53,438.76,-350.64,0.0,0.0,0.0,297,0.464664609,0.15491633300000002,SOFT DRINKS,0.059591551,0.031344939,GROCERY,0.534931523,0.293557409,,,,,0,64.0,0,53.0,45-54,U,Under 15K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.0,0
128,1689,115654,2709.29,4.338829044,3.503470412,0.0,0,2107.51,272.28,877.11,-632.17,2.5,0.0,0.0,310,0.759102938,0.15059296,COUPON/MISC ITEMS,0.10111874300000001,42.37051036,KIOSK-GAS,0.105341252,42.37014125,,,,,0,84.0,A,68.0,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,5,1.0,1.0,0.0009227509790387888,0
129,2445,200975,6516.86,2.490307637,1.8760159930000002,123.45,0,2789.24,3422.02,1877.16,-2197.25,34.19,0.0,0.0,315,0.565760197,0.238151502,COUPON/MISC ITEMS,0.071591226,30.2704063,KIOSK-GAS,0.068884401,30.26979251,,,,,0,464.0,A,301.0,45-54,U,35-49K,Unknown,Unknown,1,None/Unknown,4,1.0,1.0,0.005246391667152585,1
130,2393,1627,4041.79,3.544407442,3.116516573,0.0,0,2024.67,1972.16,577.84,-574.53,6.5,0.0,0.0,447,0.706573078,0.190262235,WATER - CARBONATED/FLVRD DRINK,0.049411276,0.070018482,GROCERY,0.45897733399999996,0.238508186,,,,,0,96.0,A,53.0,35-44,U,75-99K,Homeowner,Single Male,1,None/Unknown,5,1.0,1.0,0.001608198347761759,1
131,2426,191498,2432.89,2.5387589569999998,2.1600814109999997,0.0,0,1097.67,1223.92,779.71,-400.16,4.17,0.0,0.0,310,0.5936972079999999,0.175922463,COUPON/MISC ITEMS,0.17963409800000002,78.31221305,KIOSK-GAS,0.176966488,78.31139098,,,,,0,84.0,D,52.0,19-24,U,Under 15K,Probable Renter,Single Female,1,None/Unknown,5,1.0,1.0,0.0017140109088368155,1
132,118,194723,4525.71,2.605848911,2.330815376,0.0,0,1996.98,2455.35,1488.62,-541.97,0.5,0.0,0.0,422,0.6734302459999999,0.23090299600000003,COUPON/MISC ITEMS,0.096829006,42.61651763,KIOSK-GAS,0.097456532,40.61307508,,,,,0,151.0,0,105.0,45-54,B,35-49K,Homeowner,Single Female,1,None/Unknown,4,1.0,1.0,0.00011047990260091787,0
133,2040,139755,2947.9,2.0651846369999998,1.711783038,0.0,0,1055.62,1470.12,925.87,-583.11,22.29,0.0,0.0,408,0.998721124,0.48034193799999997,COUPON/MISC ITEMS,0.11186607400000001,46.85097866,KIOSK-GAS,0.11067878800000001,46.84928254,,,,,0,116.0,A,96.0,25-34,U,25-34K,Homeowner,Single Male,1,None/Unknown,5,1.0,1.0,0.0075613148342888155,1
134,915,586,970.11,1.862397661,1.718641975,0.0,0,599.14,233.59,582.47,-82.66,0.0,0.0,0.0,337,0.981414479,0.517467091,BREAD,0.20415210600000003,0.10926596,GROCERY,0.486986012,0.36387626100000003,,,,,0,45.0,0,31.0,45-54,U,15-24K,Unknown,Single Female,1,None/Unknown,5,1.0,1.0,0.0,0
135,25,37391,3109.77,2.967393672,2.564913121,0.0,0,1329.44,1652.12,638.95,-527.44,39.88,0.0,0.0,356,0.624579953,0.204195166,COUPON/MISC ITEMS,0.026317059,11.62336764,KIOSK-GAS,0.025725375,11.62304608,,,,,0,147.0,A,110.0,35-44,U,50-74K,Unknown,Unknown,1,None/Unknown,5,1.0,1.0,0.012824099531476606,1
